date,gold,commodity,snp500,u10bond
2005-10-26,-0.0034,-0.0208,-0.0043,0.000176469
2005-10-27,0.0055,-0.0028,-0.0105,0.000175123
2005-10-28,-0.0017,-0.0059,0.0165,0.0001757
2005-10-31,-0.0167,-0.0278,0.0072,0.000175239
2005-11-01,-0.0135,-0.0043,-0.0035,0.0001757
2005-11-02,0.0087,-0.0062,0.01,0.000177276
2005-11-03,-0.0058,0.0225,0.0042,0.00017893
2005-11-04,-0.0083,-0.0141,0.0002,0.000179314
2005-11-07,0.0059,-0.0013,0.0022,0.000177968
2005-11-08,0.0041,0.0058,-0.0034,0.000175315
2005-11-09,0.0117,-0.0021,0.0017,0.000178622
2005-11-10,0.0006,-0.0126,0.0084,0.000175431
2005-11-11,0.0036,0.0068,0.003,0.000176084
2005-11-14,-0.0002,0.0013,-0.0007,0.000177276
2005-11-15,-0.0002,-0.0107,-0.0039,0.000175469
2005-11-16,0.0218,0.0176,0.0018,0.000172201
2005-11-17,0.0165,-0.0155,0.0094,0.000171701
2005-11-18,-0.0012,-0.0081,0.0044,0.000172893
2005-11-21,0.007,0.0024,0.0052,0.000171624
2005-11-22,0.0074,0.0127,0.0051,0.000170394
2005-11-23,-0.001,-0.0061,0.0035,0.000172201
2005-11-24,,,,
2005-11-25,,-0.0022,0.0021,0.000170548
2005-11-28,0.0126,-0.0155,-0.0084,0.000169587
2005-11-29,0.0016,-0.0059,0,0.000172355
2005-11-30,-0.009,0.02,-0.0064,0.000172662
2005-12-01,0.016,0.0228,0.0122,0.000173777
2005-12-02,0.0016,0.0207,0.0003,0.000173624
2005-12-05,0.0111,0.0044,-0.0024,0.000175931
2005-12-06,0.0026,-0.0059,0.0013,0.000172586
2005-12-07,0.008,-0.0018,-0.005,0.000173701
2005-12-08,0.0097,0.034,-0.0013,0.000171817
2005-12-09,0.0148,-0.0166,0.0029,0.000174316
2005-12-12,0.0027,0.026,0.0008,0.000175085
2005-12-13,-0.014,0.0133,0.0056,0.000174008
2005-12-14,-0.0278,-0.0124,0.0042,0.000171663
2005-12-15,-0.0051,-0.0188,-0.0014,0.000171586
2005-12-16,-0.001,-0.0208,-0.0028,0.000170702
2005-12-19,0.0004,-0.0056,-0.0058,0.000170971
2005-12-20,-0.0179,0.0009,-0.0002,0.00017174
2005-12-21,-0.0032,0.0076,0.0025,0.000172893
2005-12-22,0.0197,-0.0156,0.0042,0.000170548
2005-12-23,0.0006,-0.0075,0.0005,0.000168279
2005-12-26,,,,
2005-12-27,0.0099,-0.0198,-0.0096,0.000167049
2005-12-28,0.0122,0.0234,0.0014,0.000168433
2005-12-29,0.0029,0.0009,-0.003,0.000167664
2005-12-30,0.0027,0.0107,-0.0049,0.00016901
2006-01-02,0.0029,,,
2006-01-03,0.0233,0.015,0.0164,0.000168049
2006-01-04,0.006,0.0009,0.0037,0.000167203
2006-01-05,-0.0142,-0.0147,0,0.000167587
2006-01-06,0.0255,0.0134,0.0094,0.000168549
2006-01-09,0.0174,-0.0099,0.0037,0.000168164
2006-01-10,-0.0087,-0.0024,-0.0004,0.000170356
2006-01-11,0.0083,0.0008,0.0035,0.000171432
2006-01-12,-0.0009,0.0003,-0.0063,0.00016951
2006-01-13,0.0142,0.0032,0.0012,0.000167549
2006-01-16,,,,0.000167933
2006-01-17,-0.0049,0.0287,-0.0036,0.000166511
2006-01-18,-0.0175,-0.0139,-0.004,0.000166818
2006-01-19,0.027,0.0129,0.0056,0.000168318
2006-01-20,-0.0088,0.0185,-0.0183,0.000167472
2006-01-23,0.0087,-0.0092,0.0018,0.000167703
2006-01-24,-0.0011,-0.0075,0.0024,0.000168971
2006-01-25,0.0081,-0.0133,-0.0017,0.000172316
2006-01-26,-0.0044,0.0023,0.0072,0.000174008
2006-01-27,-0.0018,0.0157,0.0078,0.000173624
2006-01-30,0.0127,0.017,0.0011,0.000174239
2006-01-31,0.0088,-0.006,-0.004,0.000173777
2006-02-01,-0.0025,-0.0189,0.0019,0.000175392
2006-02-02,0.0054,-0.0204,-0.0091,0.000175469
2006-02-03,-0.0089,0.0102,-0.0054,0.000174162
2006-02-06,0.0049,-0.0108,0.0008,0.000174854
2006-02-07,-0.0337,-0.0215,-0.0081,0.000175777
2006-02-08,-0.0016,-0.0029,0.0087,0.000176546
2006-02-09,0.0262,0.0023,-0.0015,0.000174931
2006-02-10,-0.0253,-0.013,0.0025,0.000176507
2006-02-13,-0.0204,-0.0057,-0.0033,0.000176315
2006-02-14,0.0128,-0.0149,0.01,0.000177353
2006-02-15,-0.0114,-0.0163,0.0035,0.000176892
2006-02-16,0.0117,0.0098,0.0073,0.00017643
2006-02-17,0.0106,0.0164,-0.0017,0.000174546
2006-02-20,,,,0.000174777
2006-02-21,0.0038,0.0215,-0.0033,0.000175777
2006-02-22,0,-0.0219,0.0075,0.000174085
2006-02-23,-0.0099,-0.0012,-0.0038,0.000175469
2006-02-24,0.019,0.0209,0.0013,0.000176007
2006-02-27,-0.0073,-0.0282,0.0036,0.000176661
2006-02-28,0.0124,0.0094,-0.0104,0.000175239
2006-03-01,0.0034,0.006,0.0083,0.000176469
2006-03-02,0.0083,0.0207,-0.0016,0.000178122
2006-03-03,-0.0039,0.0062,-0.0015,0.000180121
2006-03-06,-0.0196,-0.0223,-0.007,0.000182813
2006-03-07,-0.004,-0.0102,-0.0019,0.000181813
2006-03-08,-0.0185,-0.0116,0.002,0.000181967
2006-03-09,0.0055,0.0122,-0.0049,0.00018189
2006-03-10,-0.0103,-0.0019,0.0072,0.000183159
2006-03-13,0.0115,0.0246,0.0021,0.000183543
2006-03-14,0.0103,0.0204,0.0104,0.00018066
2006-03-15,0.0025,-0.0111,0.0043,0.000181928
2006-03-16,0.0024,0.0108,0.0018,0.000178737
2006-03-17,-0.0005,-0.008,0.0015,0.000179814
2006-03-20,0.002,-0.0242,-0.0017,0.000179276
2006-03-21,-0.005,0.0066,-0.006,0.000181698
2006-03-22,-0.0027,-0.0083,0.006,0.000180929
2006-03-23,-0.0015,0.026,-0.0026,0.000182159
2006-03-24,0.018,0.0042,0.001,0.000179775
2006-03-27,0.0125,-0.0018,-0.001,0.000181083
2006-03-28,-0.0007,0.0199,-0.0064,0.000184351
2006-03-29,0.0113,0.0065,0.0075,0.000184889
2006-03-30,0.0239,0.0107,-0.002,0.000186927
2006-03-31,-0.0084,-0.0109,-0.0041,0.000186619
2006-04-03,0.0131,0.006,0.0023,0.000187119
2006-04-04,-0.0058,-0.0088,0.0063,0.000187196
2006-04-05,0.0032,0.0122,0.0043,0.000186388
2006-04-06,0.0124,0.0108,-0.0019,0.000188464
2006-04-07,-0.0114,-0.0065,-0.0103,0.000191732
2006-04-10,0.0156,0.0212,0.0009,0.000190618
2006-04-11,-0.004,0.0085,-0.0078,0.000189349
2006-04-12,0.0039,0.0047,0.0012,0.000191579
2006-04-13,-0.0017,0.011,0.0008,0.000194308
2006-04-14,,,,
2006-04-17,0.0317,0.0173,-0.0029,0.000192617
2006-04-18,0.0075,0.022,0.0171,0.000191771
2006-04-19,0.0203,0.0104,0.002,0.000193347
2006-04-20,-0.0202,-0.0098,0.0012,0.000194078
2006-04-21,0.02,0.0167,-0.0001,0.000192886
2006-04-24,-0.0183,-0.0207,-0.0024,0.000191694
2006-04-25,0.0168,-0.0017,-0.0049,0.000195077
2006-04-26,0.0124,-0.008,0.0028,0.000196538
2006-04-27,-0.0086,-0.0214,0.0033,0.000195077
2006-04-28,0.0292,0.0082,0.0007,0.000194462
2006-05-01,0.0087,0.0194,-0.0041,0.000197769
2006-05-02,0.011,0.0101,0.0061,0.000196654
2006-05-03,0.0018,-0.0239,-0.0039,0.000197961
2006-05-04,0.0125,-0.0155,0.0032,0.000198461
2006-05-05,0.0119,0.0086,0.0103,0.000196346
2006-05-08,-0.0064,-0.0041,-0.0008,0.000196846
2006-05-09,0.0319,0.0168,0.0004,0.000197269
2006-05-10,0.0061,0.0249,-0.0017,0.000197269
2006-05-11,0.0229,0.0177,-0.0128,0.000198499
2006-05-12,-0.0132,-0.0169,-0.0112,0.00019996
2006-05-15,-0.0376,-0.0345,0.0025,0.000198461
2006-05-16,0.0116,0.0017,-0.0019,0.000196231
2006-05-17,-0.0014,-0.0114,-0.0168,0.000198076
2006-05-18,-0.0158,0.0035,-0.0067,0.000194693
2006-05-19,-0.0337,-0.015,0.0041,0.000194731
2006-05-22,0.0005,0.0106,-0.0039,0.000193962
2006-05-23,0.0244,0.0257,-0.0043,0.000192886
2006-05-24,-0.0535,-0.03,0.0016,0.000193885
2006-05-25,0.0179,0.0161,0.0114,0.000195193
2006-05-26,0.0039,0.0053,0.0057,0.000194424
2006-05-29,,,,0.000194654
2006-05-30,0.0046,0.0028,-0.0158,0.00019527
2006-05-31,-0.0174,-0.0092,0.0081,0.000197
2006-06-01,-0.0232,-0.0069,0.0123,0.000196269
2006-06-02,0.0126,0.0231,0.002,0.00019204
2006-06-05,0.0121,-0.0013,-0.0178,0.00019327
2006-06-06,-0.0215,-0.0073,-0.0011,0.000192425
2006-06-07,-0.0032,-0.0125,-0.0061,0.000193193
2006-06-08,-0.0292,-0.007,0.0014,0.000192271
2006-06-09,-0.0015,0.0145,-0.0045,0.000191386
2006-06-12,-0.0023,-0.0094,-0.0119,0.000191617
2006-06-13,-0.073,-0.0237,-0.0111,0.000191079
2006-06-14,-0.0004,0.0056,0.0052,0.000194962
2006-06-15,0.0075,0.0139,0.0212,0.000196115
2006-06-16,0.0203,0.0014,-0.0037,0.000197461
2006-06-19,-0.0159,-0.0147,-0.0091,0.000197615
2006-06-20,0.0142,-0.0033,0,0.000198307
2006-06-21,0.0184,0.0132,0.0097,0.000198384
2006-06-22,-0.009,0.0049,-0.0053,0.000200498
2006-06-23,0.0045,-0.0031,-0.0009,0.000201036
2006-06-26,0,0.0099,0.0049,0.000201459
2006-06-27,-0.0055,0.0016,-0.0091,0.000200268
2006-06-28,-0.0057,0,0.0055,0.000201998
2006-06-29,0.0142,0.0179,0.0216,0.00019996
2006-06-30,0.046,0.0057,-0.0021,0.000197845
2006-07-03,0,0.0016,0.0079,0.00019823
2006-07-04,,,,0.000197769
2006-07-05,0.0225,0.0075,-0.0072,0.000200998
2006-07-06,0.0108,0.0037,0.0025,0.000199306
2006-07-07,-0.0021,-0.0126,-0.0067,0.000197346
2006-07-10,-0.0137,-0.0056,0.0015,0.000197269
2006-07-11,0.0274,0.0138,0.004,0.000196423
2006-07-12,0.0128,0.0116,-0.0109,0.000196346
2006-07-13,0.0054,0.0215,-0.013,0.000194847
2006-07-14,0.021,0.0092,-0.0049,0.000194847
2006-07-17,-0.024,-0.0254,-0.0014,0.000194924
2006-07-18,-0.0343,-0.0166,0.0019,0.000197499
2006-07-19,0.0212,-0.004,0.0186,0.000194385
2006-07-20,-0.0154,-0.0048,-0.0085,0.000193424
2006-07-21,-0.0192,-0.0001,-0.0071,0.000194155
2006-07-24,-0.0111,0.0106,0.0166,0.000194155
2006-07-25,0.008,-0.0107,0.0063,0.000194924
2006-07-26,0.0065,0.0067,-0.0004,0.000193732
2006-07-27,0.0174,0.0092,-0.0041,0.000193809
2006-07-28,0.0038,-0.0103,0.0122,0.00019204
2006-07-31,-0.0009,0.0239,-0.0015,0.000191809
2006-08-01,0.0191,0.0003,-0.0045,0.00019154
2006-08-02,0.0082,0.0145,0.0051,0.000190925
2006-08-03,-0.0103,-0.0138,0.0022,0.000190848
2006-08-04,-0.0014,-0.0033,-0.0007,0.000188388
2006-08-07,0.0059,0.0161,-0.0028,0.00018931
2006-08-08,-0.0032,-0.0032,-0.0034,0.000189387
2006-08-09,0.0074,0.0068,-0.0043,0.000190002
2006-08-10,-0.024,-0.0227,0.0046,0.000189925
2006-08-11,-0.0022,0.0007,-0.004,0.00019131
2006-08-14,-0.0079,-0.0168,0.0012,0.000192232
2006-08-15,-0.0095,-0.003,0.0137,0.000189772
2006-08-16,0.01,-0.0074,0.0077,0.00018708
2006-08-17,-0.0212,-0.0219,0.0016,0.000187234
2006-08-18,-0.0054,0.0073,0.0037,0.000186388
2006-08-21,0.0222,0.0114,-0.0037,0.000185235
2006-08-22,-0.0018,0.0038,0.001,0.000185004
2006-08-23,-0.0014,-0.0141,-0.0045,0.000185389
2006-08-24,-0.0067,0.0075,0.0024,0.000184774
2006-08-25,0.004,0.0042,-0.0007,0.000184005
2006-08-28,-0.0108,-0.0264,0.0052,0.000184312
2006-08-29,-0.0075,-0.0076,0.0019,0.000184005
2006-08-30,0.0115,-0.0013,0.0008,0.000182774
2006-08-31,0.0133,0.0035,-0.0012,0.000181967
2006-09-01,-0.0024,-0.0147,0.0055,0.000181659
2006-09-04,,,,
2006-09-05,0.0226,-0.0041,0.0017,0.000184005
2006-09-06,-0.0078,-0.0085,-0.0099,0.000184543
2006-09-07,-0.026,-0.0067,-0.0048,0.000184312
2006-09-08,-0.012,-0.0085,0.0038,0.000183697
2006-09-11,-0.0322,-0.0107,0.0005,0.000184774
2006-09-12,-0.0051,-0.0099,0.0104,0.00018362
2006-09-13,0.0036,0.0026,0.0039,0.000183236
2006-09-14,-0.0166,-0.0106,-0.0014,0.000184312
2006-09-15,-0.005,-0.0049,0.0026,0.000184428
2006-09-18,0.017,0.0079,0.0012,0.000184966
2006-09-19,-0.016,-0.0195,-0.0027,0.000182236
2006-09-20,0.0055,-0.0192,0.0057,0.000182005
2006-09-21,0.0038,0.0125,-0.0054,0.000178507
2006-09-22,0.0124,-0.0131,-0.0025,0.000176546
2006-09-25,0.0008,0.0022,0.0088,0.000174739
2006-09-26,0.0022,0.0006,0.0075,0.000176392
2006-09-27,0.0103,0.0162,0.0002,0.000177046
2006-09-28,0.0129,0.0015,0.0017,0.000177584
2006-09-29,-0.0106,0.0033,-0.0023,0.000178161
2006-10-02,-0.0015,-0.0184,-0.0034,0.000177353
2006-10-03,-0.0358,-0.025,0.0021,0.000177584
2006-10-04,-0.0248,0.0101,0.0121,0.000175469
2006-10-05,0.016,0.0154,0.0022,0.000177276
2006-10-06,0.0025,0.0062,-0.0027,0.000180583
2006-10-09,0.0105,0.0178,0.0008,0.00018089
2006-10-10,-0.0112,-0.0088,0.002,0.000182967
2006-10-11,0.0007,0.0008,-0.0026,0.000183889
2006-10-12,0.007,0.0071,0.0095,0.000183659
2006-10-13,0.0217,0.0113,0.002,0.000184658
2006-10-16,0.01,0.0223,0.0025,0.000183889
2006-10-17,-0.0084,-0.0095,-0.0037,0.000183505
2006-10-18,-0.0014,-0.0139,0.0013,0.000183043
2006-10-19,0.0172,0.0133,0.0008,0.000184197
2006-10-20,-0.01,-0.0104,0.0012,0.000184274
2006-10-23,-0.0224,-0.0067,0.0062,0.000185889
2006-10-24,0.0081,0.0082,0.0003,0.000185581
2006-10-25,0.0055,0.0255,0.0035,0.000183313
2006-10-26,0.0157,-0.0128,0.005,0.000181621
2006-10-27,0.0023,0.0013,-0.0085,0.000179852
2006-10-30,0.0109,-0.0304,0.0004,0.000179775
2006-10-31,-0.001,0.0019,0,0.000177046
2006-11-01,0.0207,0.0008,-0.0074,0.000175738
2006-11-02,0.0143,-0.0031,-0.0003,0.000176892
2006-11-03,0.0024,0.0136,-0.0022,0.000181621
2006-11-06,-0.0018,0.007,0.0113,0.000180621
2006-11-07,-0.0002,-0.0018,0.0022,0.000179468
2006-11-08,-0.0149,0.0137,0.0021,0.000178468
2006-11-09,0.0302,0.0231,-0.0053,0.000177776
2006-11-10,-0.0104,-0.0185,0.0019,0.000176623
2006-11-13,-0.0067,-0.0054,0.0025,0.000177392
2006-11-14,-0.0006,-0.0015,0.0064,0.000175661
2006-11-15,-0.0021,0.0094,0.0024,0.000177853
2006-11-16,-0.0031,-0.0241,0.0023,0.00017966
2006-11-17,0.0015,0.0055,0.001,0.000177084
2006-11-20,-0.0005,0.0002,-0.0005,0.00017693
2006-11-21,0.0113,0.0182,0.0016,0.000176046
2006-11-22,0.0008,-0.0145,0.0023,0.000175431
2006-11-23,,,,
2006-11-24,0,0.0077,-0.0037,0.000175354
2006-11-27,0.0186,0.0111,-0.0136,0.000174354
2006-11-28,-0.005,0.0075,0.0034,0.000173239
2006-11-29,-0.0027,0.0189,0.0092,0.00017397
2006-11-30,0.0179,0.011,0.0008,0.000171586
2006-12-01,-0.0034,-0.0027,-0.0028,0.000170702
2006-12-04,0.0008,-0.0201,0.0089,0.000170317
2006-12-05,-0.0045,0.0001,0.004,0.000170971
2006-12-06,-0.0184,-0.0087,-0.0013,0.000172624
2006-12-07,0.0022,0.0006,-0.004,0.000172547
2006-12-08,-0.0092,-0.003,0.0018,0.000174969
2006-12-11,0.0062,-0.006,0.0023,0.000173893
2006-12-12,-0.0048,-0.0021,-0.001,0.000172778
2006-12-13,0.0014,0.0053,0.0012,0.000176392
2006-12-14,-0.0021,0.0127,0.0087,0.00017693
2006-12-15,-0.0185,0.0012,0.0011,0.000176853
2006-12-18,-0.0016,-0.0176,-0.0032,0.000176315
2006-12-19,0.0124,0.0064,0.0022,0.000176623
2006-12-20,-0.0016,-0.0007,-0.0014,0.000176853
2006-12-21,-0.0039,-0.0101,-0.0037,0.000174931
2006-12-22,0.0015,-0.0018,-0.0053,0.000177968
2006-12-26,0.0074,-0.019,0.0044,0.000177046
2006-12-27,0.0056,-0.0065,0.007,0.000178968
2006-12-28,0.011,0.003,-0.0015,0.000180198
2006-12-29,0.0017,0.003,-0.0045,0.000180737
2007-01-02,0,-0.0035,,0.000180121
2007-01-03,-0.0128,-0.0345,-0.0012,0.000179352
2007-01-04,-0.0051,-0.0287,0.0012,0.000177199
2007-01-05,-0.0305,0.0027,-0.0061,0.000178737
2007-01-08,0.0043,0.0012,0.0022,0.000179122
2007-01-09,0.0092,-0.0019,-0.0005,0.000179276
2007-01-10,-0.0024,-0.0066,0.0019,0.000180352
2007-01-11,0.0013,-0.0197,0.0063,0.000182236
2007-01-12,0.0214,0.0177,0.0049,0.000183928
2007-01-15,,,,0.00017866
2007-01-16,-0.0014,-0.019,0.0008,0.000182774
2007-01-17,0.012,0.0081,-0.0009,0.000184005
2007-01-18,-0.0079,-0.0133,-0.003,0.00018262
2007-01-19,0.0134,0.0253,0.0029,0.000183928
2007-01-22,-0.0035,-0.0002,-0.0053,0.000183082
2007-01-23,0.0188,0.0304,0.0035,0.000184966
2007-01-24,0.0037,-0.0007,0.0085,0.00018512
2007-01-25,0.0003,-0.0137,-0.0113,0.000187619
2007-01-26,-0.0051,0.0136,-0.0012,0.000187542
2007-01-29,-0.0022,-0.022,-0.0011,0.000188195
2007-01-30,0.0017,0.0382,0.0058,0.000187465
2007-01-31,0.0121,0.0156,0.0066,0.00018512
2007-02-01,0.0083,-0.011,0.0054,0.000186235
2007-02-02,-0.017,0.0123,0.0017,0.000185619
2007-02-05,0.0073,-0.0002,-0.001,0.000184966
2007-02-06,0.0041,0.0003,0.0007,0.000183389
2007-02-07,-0.002,-0.0096,0.0014,0.00018262
2007-02-08,0.0087,0.0236,-0.0012,0.000182274
2007-02-09,0.0144,0.0069,-0.0071,0.000184043
2007-02-12,-0.0073,-0.027,-0.0033,0.000184966
2007-02-13,0.002,0.0224,0.0076,0.000185196
2007-02-14,0.0053,-0.0146,0.0076,0.000182351
2007-02-15,-0.0001,0.0027,0.001,0.000181121
2007-02-16,0.0022,0.017,-0.0009,0.000180583
2007-02-19,,,,0.000180506
2007-02-20,-0.0175,-0.0115,0.0028,0.000179968
2007-02-21,0.0352,0.0184,-0.0014,0.000180506
2007-02-22,-0.0012,0.0169,-0.0009,0.000182044
2007-02-23,0.0054,0.0071,-0.0036,0.00017966
2007-02-26,0.005,0.0021,-0.0013,0.000178084
2007-02-27,-0.0038,-0.0037,-0.0347,0.000173547
2007-02-28,-0.0212,-0.0018,0.0056,0.000176007
2007-03-01,-0.0106,0,-0.0026,0.000175123
2007-03-02,-0.0314,-0.0065,-0.0114,0.000173162
2007-03-05,-0.0075,-0.0184,-0.0094,0.000172855
2007-03-06,0.0112,0.0095,0.0155,0.000174354
2007-03-07,0.0106,0.0162,-0.0025,0.000172778
2007-03-08,0.0043,0.0026,0.0071,0.000173739
2007-03-09,-0.0052,-0.0148,0.0007,0.000176546
2007-03-12,-0.0025,-0.0069,0.0027,0.000175315
2007-03-13,-0.0012,-0.0019,-0.0204,0.000172701
2007-03-14,-0.0103,0.0024,0.0067,0.000174585
2007-03-15,0.0075,-0.0035,0.0037,0.000174739
2007-03-16,0.0107,-0.0017,-0.0038,0.000174931
2007-03-19,0.0008,-0.0005,0.0109,0.0001757
2007-03-20,0.0073,-0.0032,0.0063,0.000175162
2007-03-21,0.0017,0.0048,0.0171,0.000174585
2007-03-22,0.0067,0.0234,-0.0003,0.000176469
2007-03-23,-0.0101,0.0015,0.0011,0.000177545
2007-03-26,0.0102,0.0088,0.001,0.000177161
2007-03-27,-0.002,0.0016,-0.0062,0.000177084
2007-03-28,0.0066,0.0127,-0.008,0.000177815
2007-03-29,-0.0075,0.018,0.0037,0.000178507
2007-03-30,0.0023,-0.0001,-0.0012,0.000178737
2007-04-02,0.0041,-0.002,0.0026,0.00017866
2007-04-03,-0.0026,-0.0104,0.0093,0.000179583
2007-04-04,0.0122,0.0078,0.0011,0.000178968
2007-04-05,0.0031,0.0018,0.003,0.000180121
2007-04-06,,,,0.000182928
2007-04-09,-0.0034,-0.016,0.0006,0.000182697
2007-04-10,0.0068,0.016,0.0026,0.000181736
2007-04-11,0.0004,0.0049,-0.0066,0.000182159
2007-04-12,-0.0025,0.0144,0.0062,0.000182274
2007-04-13,0.0153,0.0045,0.0035,0.000183236
2007-04-16,0.0069,-0.0125,0.0107,0.000182159
2007-04-17,-0.0028,-0.0098,0.0021,0.000180121
2007-04-18,0.0013,-0.0013,0.0007,0.000179045
2007-04-19,-0.007,-0.0061,-0.0012,0.000179583
2007-04-20,0.0113,0.0072,0.0093,0.000179737
2007-04-23,-0.002,0.0174,-0.0023,0.00017866
2007-04-24,-0.0093,-0.0127,-0.0004,0.000177815
2007-04-25,-0.0001,0.0153,0.0101,0.000179122
2007-04-26,-0.0134,-0.0112,-0.0008,0.000180737
2007-04-27,0.0056,0.0139,-0.0001,0.000180698
2007-04-30,0.0027,-0.0067,-0.0078,0.000177968
2007-05-01,-0.009,-0.0074,0.0027,0.000178507
2007-05-02,-0.0031,-0.0081,0.0065,0.000178814
2007-05-03,0.0141,0.0017,0.0043,0.000180045
2007-05-04,0.0079,-0.0048,0.0021,0.000178583
2007-05-07,0.0012,-0.0178,0.0026,0.000178122
2007-05-08,-0.0042,0.0012,-0.0012,0.000178353
2007-05-09,-0.007,-0.0069,0.0032,0.00017966
2007-05-10,-0.0223,0.022,-0.014,0.000178507
2007-05-11,0.0083,0.0157,0.0096,0.000179814
2007-05-14,-0.0031,-0.0052,-0.0018,0.000180737
2007-05-15,0.0067,0.0087,-0.0013,0.000181044
2007-05-16,-0.019,-0.0057,0.0086,0.000181352
2007-05-17,-0.0061,0.016,-0.0009,0.000183043
2007-05-18,0.0073,-0.0025,0.0066,0.000184812
2007-05-21,0.0029,0.0111,0.0015,0.00018412
2007-05-22,-0.0057,-0.0166,-0.0006,0.000185812
2007-05-23,0.0042,0.0024,-0.0012,0.000186465
2007-05-24,-0.0134,-0.0092,-0.0097,0.000186311
2007-05-25,0.0032,0.009,0.0055,0.00018708
2007-05-28,,,,0.000187388
2007-05-29,0.0031,-0.0216,0.0016,0.000187965
2007-05-30,-0.0061,0.0048,0.008,0.000187273
2007-05-31,0.0121,0.0065,0.0003,0.000188118
2007-06-01,0.0154,0.0109,0.0037,0.000190579
2007-06-04,-0.0007,0.0157,0.0018,0.000189541
2007-06-05,-0.0016,-0.0059,-0.0053,0.000192155
2007-06-06,-0.0004,-0.0009,-0.0089,0.00019104
2007-06-07,-0.0137,0.0052,-0.0176,0.000197692
2007-06-08,-0.0221,-0.0235,0.0114,0.000196385
2007-06-11,0.0136,0.0172,0.001,0.00019873
2007-06-12,-0.0089,-0.004,-0.0107,0.000203382
2007-06-13,-0.0005,0.0132,0.0152,0.000200037
2007-06-14,0.0052,0.0183,0.0048,0.000200921
2007-06-15,0.0045,0.0063,0.0065,0.000198768
2007-06-18,0.002,0.0049,-0.0012,0.000197653
2007-06-19,0.0075,-0.0094,0.0017,0.000195654
2007-06-20,-0.007,-0.0056,-0.0136,0.000197499
2007-06-21,-0.0084,-0.0029,0.0062,0.000199422
2007-06-22,0.0045,-0.0008,-0.0129,0.000197499
2007-06-25,-0.0034,-0.0018,-0.0032,0.000195577
2007-06-26,-0.0141,-0.0139,-0.0032,0.0001955
2007-06-27,-0.0006,0.0086,0.009,0.000195616
2007-06-28,0.009,0.0005,-0.0004,0.0001965
2007-06-29,0.0009,0.0075,-0.0016,0.000193309
2007-07-02,0.013,0.0059,0.0107,0.000191848
2007-07-03,-0.0055,0.0021,0.0036,0.000194001
2007-07-04,,,,0.000194808
2007-07-05,-0.0069,0.008,0.0003,0.000197807
2007-07-06,0.0066,0.0074,0.0033,0.00019946
2007-07-09,0.012,-0.0015,0.0009,0.000197423
2007-07-10,0.003,0.0095,-0.0142,0.000193386
2007-07-11,-0.0033,-0.0018,0.0057,0.000195731
2007-07-12,0.0097,0.0019,0.0191,0.000197269
2007-07-13,-0.0013,0.0097,0.0031,0.000196
2007-07-16,-0.0012,-0.0107,-0.0019,0.000193924
2007-07-17,-0.0005,-0.0055,-0.0001,0.000194385
2007-07-18,0.0119,0.0169,-0.0021,0.000193616
2007-07-19,0.0068,0.0095,0.0045,0.00019304
2007-07-20,0.0099,-0.0031,-0.0122,0.000190425
2007-07-23,-0.0045,-0.0148,0.0049,0.000190502
2007-07-24,0.005,-0.0115,-0.0198,0.000188772
2007-07-25,-0.0159,0.0122,0.0047,0.000188503
2007-07-26,-0.016,-0.0065,-0.0233,0.000184812
2007-07-27,-0.0038,0.0142,-0.016,0.000183159
2007-07-30,0.0062,0.0007,0.0103,0.000184889
2007-07-31,0.0042,0.0117,-0.0126,0.000182005
2007-08-01,-0.0049,-0.0136,0.0072,0.000184351
2007-08-02,0.0015,-0.0002,0.0044,0.000183466
2007-08-03,0.0119,-0.0111,-0.0266,0.000179891
2007-08-06,-0.0015,-0.028,0.0242,0.000182236
2007-08-07,-0.0013,0.0045,0.0062,0.000183889
2007-08-08,0.0058,-0.001,0.0141,0.000187772
2007-08-09,-0.0194,-0.0027,-0.0296,0.000183812
2007-08-10,0.0135,0.0007,0.0004,0.000185043
2007-08-13,-0.0009,0.0034,-0.0005,0.000183274
2007-08-14,-0.0016,0.0033,-0.0182,0.000181659
2007-08-15,0.0004,0.0078,-0.0139,0.000181813
2007-08-16,-0.0308,-0.0302,0.0032,0.000180813
2007-08-17,0.0133,0.0148,0.0246,0.000180314
2007-08-20,-0.0003,-0.0169,-0.0003,0.000178045
2007-08-21,0,-0.0115,0.0011,0.000176738
2007-08-22,0.0037,0.0004,0.0117,0.000178776
2007-08-23,-0.0003,0.0095,-0.0011,0.000178853
2007-08-24,0.0138,0.011,0.0115,0.00017743
2007-08-27,-0.0018,0.0026,-0.0085,0.000175777
2007-08-28,-0.0036,-0.0018,-0.0235,0.000173278
2007-08-29,0.0029,0.0139,0.0219,0.000175546
2007-08-30,-0.002,0.0013,-0.0042,0.000173508
2007-08-31,0.012,0.0046,0.0112,0.000174085
2007-09-03,,,,
2007-09-04,0.0141,0.012,0.0105,0.000175085
2007-09-05,-0.0012,0.0051,-0.0115,0.000171701
2007-09-06,0.0204,0.0047,0.0043,0.000173777
2007-09-07,0.0075,0.0025,-0.0169,0.000168625
2007-09-10,0.0036,0.0113,-0.0013,0.000166203
2007-09-11,0.0127,0.0118,0.0136,0.000168202
2007-09-12,-0.0004,0.0165,0,0.000169817
2007-09-13,-0.0034,-0.0014,0.0084,0.00017174
2007-09-14,0.0001,-0.0015,0.0002,0.000171355
